what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1409767718382
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1409767718382
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1409767718382
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1409767718383
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1409767718393
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1409767718397
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1409767718398
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1409767718411
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1409767718439
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1409767718471
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1409767718486
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1409767718498
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1409767718506
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1409767718513
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1409767718520
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1409767718524
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1409767718533
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1409767718545
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1409767718551
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1409767718553
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1409767718563
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1409767718569
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1409767718570
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1409767718575
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1409767718584
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1409767718585
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1409767718601
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1409767718602
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1409767718612
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1409767718613
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1409767718626
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1409767718633
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1409767718637
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1409767718638
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1409767718644
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1409767718649
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1409767718656
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1409767718656
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1409767718658
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1409767718663
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1409767718665
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1409767718673
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1409767718675
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1409767718677
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1409767718684
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1409767718693
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1409767718706
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1409767718716
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1409767718728
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1409767718741
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1409767718751
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1409767718762
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1409767718771
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1409767718780
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1409767718788
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1409767718788
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1409767718796
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1409767718798
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1409767718809
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1409767718810
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1409767718818
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1409767718830
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1409767718838
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1409767718850
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1409767718862
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1409767718871
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1409767718884
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1409767718891
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1409767718891
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1409767718892
os,sysinfo,,,"win32",1409767718897
arch,sysinfo,,,"x86_64",1409767718897
ws,sysinfo,,,"win32",1409767718897
locale,sysinfo,,,"no_NO",1409767718897
processors,sysinfo,,,"8",1409767718897
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1409767718897
java.runtime.version,sysinfo,,,"1.7.0_07-b10",1409767718897
java.specification.name,sysinfo,,,"Java Platform API Specification",1409767718897
java.specification.vendor,sysinfo,,,"Oracle Corporation",1409767718897
java.specification.version,sysinfo,,,"1.7",1409767718897
java.vendor,sysinfo,,,"Oracle Corporation",1409767718897
java.version,sysinfo,,,"1.7.0_07",1409767718897
java.vm.info,sysinfo,,,"mixed mode",1409767718897
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1409767718897
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1409767718897
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1409767718897
java.vm.specification.version,sysinfo,,,"1.7",1409767718897
java.vm.vendor,sysinfo,,,"Oracle Corporation",1409767718897
java.vm.version,sysinfo,,,"23.3-b01",1409767718897
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1409767731679
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1409767731789
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1409767731808
started,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1409767731809
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1409767731827
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1409767731895
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1409767731902
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1409767731957
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1409767732014
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1409767732085
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1409767732099
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1409767732437
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1409767732439
started,bundle,org.eclipse.jpt.jpa.db,2.0.0.v201105030000,"org.eclipse.jpt.jpa.db",1409767732475
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1409767732557
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1409767732581
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1409767732613
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1409767732644
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1409767732673
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1409767732705
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1409767732735
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1409767732940
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1409767733083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767733150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767735975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767743470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767749987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767765685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767767500
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1409767770792
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1409767770799
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1409767770816
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1409767779324
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1409767779340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767779603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767781425
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1409767781434
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1409767782838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767795750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767823642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1409767823653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767828964
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1409767837159
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1409767837169
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1409767837217
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1409767837355
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1409767837389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767840145
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1409767840417
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1409767840432
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1409767840447
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1409767840466
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1409767840496
opened,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1409767840706
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1409767840721
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1409767840724
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1409767842416
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1409767843614
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1409767843616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767845959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767847243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1409767847252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767847973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767849313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1409767849323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767851460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767853257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767856530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767857815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767860895
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1409767867282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767868053
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1409767868854
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409767868888
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1409767869079
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1409767869154
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409767869259
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1409767869411
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1409767876791
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1409767878719
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1409767878837
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1409767878856
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1409767878934
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1409767878936
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1409767879155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767933606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767960477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767969053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767971039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767973157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409767982054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768035310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768047700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1409768052475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768060155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768079532
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1409768097102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768097452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768114831
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409768116956
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1409768129699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1409768129741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409768130656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1409768155795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409768160078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768184917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768190621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768204276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768207181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409768213237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1409768262614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409768263291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768272993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768274425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768274513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768276842
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1409768277125
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1409768287129
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409768305573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1409768306645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768324454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768330003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1409768355382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409768357115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409768363360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768364724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768365498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768390287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768391254
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1409768392402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768409498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768421461
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409768424995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409768431667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768434273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768467196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768469225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768498835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1409768502934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1409768503473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1409768503918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1409768504071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409768512290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409779977153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409779977792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409926155759
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1409926161892
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1409926162200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409926167436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409931012945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1409931012951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409931013425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409931014322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409931014369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409931016962
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409931017131
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1409931017503
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1409931017516
